"region","age","gender","population"
"SSC22224",17,"F",3
"SSC22224",18,"M",0
"SSC22224",18,"F",3
"SSC22224",19,"M",0
"SSC22224",19,"F",0
"SSC22224",20,"M",3
"SSC22224",20,"F",0
"SSC22224",21,"M",0
"SSC22224",21,"F",0
"SSC22224",22,"M",0
"SSC22224",22,"F",0
"SSC22224",23,"M",0
"SSC22224",23,"F",0
"SSC22224",24,"M",0
"SSC22224",24,"F",0
"SSC22224",25,"M",0
"SSC22224",25,"F",0
"SSC22224",26,"M",0
"SSC22224",26,"F",0
"SSC22224",27,"M",0
"SSC22224",27,"F",0
"SSC22224",28,"M",0
"SSC22224",28,"F",0
"SSC22224",29,"M",0
"SSC22224",29,"F",0
"SSC22224",30,"M",0
"SSC22224",30,"F",0
"SSC22224",31,"M",0
"SSC22224",31,"F",0
"SSC22224",32,"M",0
"SSC22224",32,"F",0
"SSC22224",33,"M",0
"SSC22224",33,"F",3
"SSC22224",34,"M",0
"SSC22224",34,"F",0
"SSC22224",35,"M",0
"SSC22224",35,"F",0
"SSC22224",36,"M",3
"SSC22224",36,"F",0
"SSC22224",37,"M",0
"SSC22224",37,"F",0
"SSC22224",38,"M",3
"SSC22224",38,"F",0
"SSC22224",39,"M",0
"SSC22224",39,"F",0
"SSC22224",40,"M",3
"SSC22224",40,"F",0
"SSC22224",41,"M",0
"SSC22224",41,"F",0
"SSC22224",42,"M",0
"SSC22224",42,"F",0
"SSC22224",43,"M",0
"SSC22224",43,"F",0
"SSC22224",44,"M",0
"SSC22224",44,"F",0
"SSC22224",45,"M",0
"SSC22224",45,"F",3
"SSC22224",46,"M",4
"SSC22224",46,"F",0
"SSC22224",47,"M",0
"SSC22224",47,"F",3
"SSC22224",48,"M",0
"SSC22224",48,"F",5
"SSC22224",49,"M",0
"SSC22224",49,"F",0
"SSC22224",50,"M",0
"SSC22224",50,"F",3
"SSC22224",51,"M",4
"SSC22224",51,"F",3
"SSC22224",52,"M",0
"SSC22224",52,"F",0
"SSC22224",53,"M",0
"SSC22224",53,"F",0
"SSC22224",54,"M",0
"SSC22224",54,"F",0
"SSC22224",55,"M",0
"SSC22224",55,"F",3
"SSC20534",0,"M",57
"SSC20534",0,"F",65
"SSC20534",1,"M",54
"SSC20534",1,"F",58
"SSC20534",2,"M",45
"SSC20534",2,"F",50
"SSC20534",3,"M",72
"SSC20534",3,"F",66
"SSC20534",4,"M",47
"SSC20534",4,"F",55
"SSC20534",5,"M",57
"SSC20534",5,"F",44
"SSC20534",6,"M",45
"SSC20534",6,"F",45
"SSC20534",7,"M",48
"SSC20534",7,"F",48
"SSC20534",8,"M",46
"SSC20534",8,"F",48
"SSC20534",9,"M",43
"SSC20534",9,"F",34
"SSC20534",10,"M",27
"SSC20534",10,"F",45
"SSC20534",11,"M",28
"SSC20534",11,"F",25
"SSC20534",12,"M",37
"SSC20534",12,"F",33
"SSC20534",13,"M",36
"SSC20534",13,"F",29
"SSC20534",14,"M",25
"SSC20534",14,"F",25
"SSC20534",15,"M",23
"SSC20534",15,"F",20
"SSC20534",16,"M",19
"SSC20534",16,"F",20
"SSC20534",17,"M",19
"SSC20534",17,"F",34
"SSC20534",18,"M",20
"SSC20534",18,"F",35
"SSC20534",19,"M",41
"SSC20534",19,"F",32
"SSC20534",20,"M",26
"SSC20534",20,"F",24
"SSC20534",21,"M",38
"SSC20534",21,"F",24
"SSC20534",22,"M",34
"SSC20534",22,"F",42
"SSC20534",23,"M",28
"SSC20534",23,"F",43
"SSC20534",24,"M",37
"SSC20534",24,"F",33
"SSC20534",25,"M",39
"SSC20534",25,"F",46
"SSC20534",26,"M",27
"SSC20534",26,"F",32
"SSC20534",27,"M",40
"SSC20534",27,"F",52
"SSC20534",28,"M",56
"SSC20534",28,"F",58
"SSC20534",29,"M",45
"SSC20534",29,"F",81
"SSC20534",30,"M",78
"SSC20534",30,"F",62
"SSC20534",31,"M",44
"SSC20534",31,"F",87
"SSC20534",32,"M",60
"SSC20534",32,"F",62
"SSC20534",33,"M",67
"SSC20534",33,"F",79
"SSC20534",34,"M",63
"SSC20534",34,"F",66
"SSC20534",35,"M",79
"SSC20534",35,"F",75
"SSC20534",36,"M",53
"SSC20534",36,"F",80
"SSC20534",37,"M",57
"SSC20534",37,"F",56
"SSC20534",38,"M",57
"SSC20534",38,"F",51
"SSC20534",39,"M",59
"SSC20534",39,"F",69
"SSC20534",40,"M",64
"SSC20534",40,"F",75
"SSC20534",41,"M",69
"SSC20534",41,"F",49
"SSC20534",42,"M",67
"SSC20534",42,"F",90
"SSC20534",43,"M",61
"SSC20534",43,"F",62
"SSC20534",44,"M",72
"SSC20534",44,"F",66
"SSC20534",45,"M",57
"SSC20534",45,"F",56
"SSC20534",46,"M",53
"SSC20534",46,"F",58
"SSC20534",47,"M",43
"SSC20534",47,"F",58
"SSC20534",48,"M",47
"SSC20534",48,"F",52
"SSC20534",49,"M",43
"SSC20534",49,"F",36
"SSC20534",50,"M",38
"SSC20534",50,"F",40
"SSC20534",51,"M",36
"SSC20534",51,"F",42
"SSC20534",52,"M",43
"SSC20534",52,"F",52
"SSC20534",53,"M",53
"SSC20534",53,"F",35
"SSC20534",54,"M",47
"SSC20534",54,"F",48
"SSC20534",55,"M",40
"SSC20534",55,"F",41
"SSC21601",0,"M",9
"SSC21601",0,"F",17
"SSC21601",1,"M",11
"SSC21601",1,"F",21
"SSC21601",2,"M",14
"SSC21601",2,"F",23
"SSC21601",3,"M",14
"SSC21601",3,"F",13
"SSC21601",4,"M",15
"SSC21601",4,"F",19
"SSC21601",5,"M",24
"SSC21601",5,"F",12
"SSC21601",6,"M",25
"SSC21601",6,"F",11
"SSC21601",7,"M",13
"SSC21601",7,"F",7
"SSC21601",8,"M",6
"SSC21601",8,"F",11
"SSC21601",9,"M",7
"SSC21601",9,"F",17
"SSC21601",10,"M",11
"SSC21601",10,"F",10
"SSC21601",11,"M",10
"SSC21601",11,"F",7
"SSC21601",12,"M",9
"SSC21601",12,"F",7
"SSC21601",13,"M",9
"SSC21601",13,"F",5
"SSC21601",14,"M",4
"SSC21601",14,"F",17
"SSC21601",15,"M",4
"SSC21601",15,"F",4
"SSC21601",16,"M",3
"SSC21601",16,"F",9
"SSC21601",17,"M",6
"SSC21601",17,"F",7
"SSC21601",18,"M",7
"SSC21601",18,"F",3
"SSC21601",19,"M",8
"SSC21601",19,"F",3
"SSC21601",20,"M",6
"SSC21601",20,"F",0
"SSC21601",21,"M",6
"SSC21601",21,"F",5
"SSC21601",22,"M",4
"SSC21601",22,"F",9
"SSC21601",23,"M",13
"SSC21601",23,"F",9
"SSC21601",24,"M",12
"SSC21601",24,"F",13
"SSC21601",25,"M",7
"SSC21601",25,"F",17
"SSC21601",26,"M",9
"SSC21601",26,"F",12
"SSC21601",27,"M",23
"SSC21601",27,"F",13
"SSC21601",28,"M",14
"SSC21601",28,"F",17
"SSC21601",29,"M",23
"SSC21601",29,"F",16
"SSC21601",30,"M",13
"SSC21601",30,"F",13
"SSC21601",31,"M",10
"SSC21601",31,"F",20
"SSC21601",32,"M",20
"SSC21601",32,"F",19
"SSC21601",33,"M",13
"SSC21601",33,"F",8
"SSC21601",34,"M",14
"SSC21601",34,"F",12
"SSC21601",35,"M",8
"SSC21601",35,"F",13
"SSC21601",36,"M",12
"SSC21601",36,"F",15
"SSC21601",37,"M",14
"SSC21601",37,"F",9
"SSC21601",38,"M",9
"SSC21601",38,"F",11
"SSC21601",39,"M",9
"SSC21601",39,"F",11
"SSC21601",40,"M",9
"SSC21601",40,"F",6
"SSC21601",41,"M",4
"SSC21601",41,"F",8
"SSC21601",42,"M",7
"SSC21601",42,"F",7
"SSC21601",43,"M",3
"SSC21601",43,"F",9
"SSC21601",44,"M",11
"SSC21601",44,"F",5
"SSC21601",45,"M",6
"SSC21601",45,"F",12
"SSC21601",46,"M",11
"SSC21601",46,"F",10
"SSC21601",47,"M",6
"SSC21601",47,"F",9
"SSC21601",48,"M",3
"SSC21601",48,"F",0
"SSC21601",49,"M",3
"SSC21601",49,"F",6
"SSC21601",50,"M",11
"SSC21601",50,"F",4
"SSC21601",51,"M",12
"SSC21601",51,"F",7
"SSC21601",52,"M",11
"SSC21601",52,"F",4
"SSC21601",53,"M",13
"SSC21601",53,"F",5
"SSC21601",54,"M",3
"SSC21601",54,"F",11
"SSC21601",55,"M",9
"SSC21601",55,"F",10
"SSC21040",0,"M",161
"SSC21040",0,"F",174
"SSC21040",1,"M",184
"SSC21040",1,"F",156
"SSC21040",2,"M",169
"SSC21040",2,"F",169
"SSC21040",3,"M",178
"SSC21040",3,"F",177
"SSC21040",4,"M",151
"SSC21040",4,"F",116
"SSC21040",5,"M",146
"SSC21040",5,"F",126
"SSC21040",6,"M",125
"SSC21040",6,"F",111
"SSC21040",7,"M",122
"SSC21040",7,"F",126
"SSC21040",8,"M",149
"SSC21040",8,"F",120
"SSC21040",9,"M",116
"SSC21040",9,"F",103
"SSC21040",10,"M",129
"SSC21040",10,"F",112
"SSC21040",11,"M",88
"SSC21040",11,"F",99
"SSC21040",12,"M",99
"SSC21040",12,"F",93
"SSC21040",13,"M",109
"SSC21040",13,"F",89
"SSC21040",14,"M",108
"SSC21040",14,"F",106
"SSC21040",15,"M",92
"SSC21040",15,"F",93
"SSC21040",16,"M",112
"SSC21040",16,"F",99
"SSC21040",17,"M",123
"SSC21040",17,"F",97
"SSC21040",18,"M",115
"SSC21040",18,"F",112
"SSC21040",19,"M",134
"SSC21040",19,"F",100
"SSC21040",20,"M",143
"SSC21040",20,"F",116
"SSC21040",21,"M",184
"SSC21040",21,"F",162
"SSC21040",22,"M",181
"SSC21040",22,"F",146
"SSC21040",23,"M",191
"SSC21040",23,"F",170
"SSC21040",24,"M",190
"SSC21040",24,"F",150
"SSC21040",25,"M",193
"SSC21040",25,"F",181
"SSC21040",26,"M",213
"SSC21040",26,"F",237
"SSC21040",27,"M",241
"SSC21040",27,"F",250
"SSC21040",28,"M",271
"SSC21040",28,"F",248
"SSC21040",29,"M",291
"SSC21040",29,"F",237
"SSC21040",30,"M",267
"SSC21040",30,"F",243
"SSC21040",31,"M",266
"SSC21040",31,"F",229
"SSC21040",32,"M",258
"SSC21040",32,"F",213
"SSC21040",33,"M",254
"SSC21040",33,"F",229
"SSC21040",34,"M",236
"SSC21040",34,"F",192
"SSC21040",35,"M",221
"SSC21040",35,"F",198
"SSC21040",36,"M",201
"SSC21040",36,"F",177
"SSC21040",37,"M",179
"SSC21040",37,"F",172
"SSC21040",38,"M",170
"SSC21040",38,"F",160
"SSC21040",39,"M",173
"SSC21040",39,"F",146
"SSC21040",40,"M",157
"SSC21040",40,"F",136
"SSC21040",41,"M",127
"SSC21040",41,"F",134
"SSC21040",42,"M",113
"SSC21040",42,"F",128
"SSC21040",43,"M",158
"SSC21040",43,"F",120
"SSC21040",44,"M",125
"SSC21040",44,"F",145
"SSC21040",45,"M",120
"SSC21040",45,"F",121
"SSC21040",46,"M",139
"SSC21040",46,"F",122
"SSC21040",47,"M",109
"SSC21040",47,"F",117
"SSC21040",48,"M",96
"SSC21040",48,"F",130
"SSC21040",49,"M",119
"SSC21040",49,"F",135
"SSC21040",50,"M",123
"SSC21040",50,"F",126
"SSC21040",51,"M",107
"SSC21040",51,"F",122
"SSC21040",52,"M",125
"SSC21040",52,"F",128
"SSC21040",53,"M",134
"SSC21040",53,"F",112
"SSC21040",54,"M",117
"SSC21040",54,"F",117
"SSC21040",55,"M",86
"SSC21040",55,"F",125
"SSC21101",0,"M",0
"SSC21101",0,"F",0
"SSC21101",1,"M",0
"SSC21101",1,"F",0
"SSC21101",2,"M",0
"SSC21101",2,"F",0
"SSC21101",3,"M",0
"SSC21101",3,"F",0
"SSC21101",4,"M",0
"SSC21101",4,"F",0
"SSC21101",5,"M",3
"SSC21101",5,"F",0
"SSC21101",6,"M",3
"SSC21101",6,"F",0
"SSC21101",7,"M",0
"SSC21101",7,"F",0
"SSC21101",8,"M",0
"SSC21101",8,"F",0
"SSC21101",9,"M",0
"SSC21101",9,"F",0
"SSC21101",10,"M",0
"SSC21101",10,"F",0
"SSC21101",11,"M",0
"SSC21101",11,"F",0
"SSC21101",12,"M",0
"SSC21101",12,"F",0
"SSC21101",13,"M",0
"SSC21101",13,"F",0
"SSC21101",14,"M",3
"SSC21101",14,"F",3
"SSC21101",15,"M",0
"SSC21101",15,"F",0
"SSC21101",16,"M",0
"SSC21101",16,"F",0
"SSC21101",17,"M",0
"SSC21101",17,"F",0
"SSC21101",18,"M",0
"SSC21101",18,"F",0
"SSC21101",19,"M",3
"SSC21101",19,"F",0
"SSC21101",20,"M",0
"SSC21101",20,"F",0
"SSC21101",21,"M",0
"SSC21101",21,"F",0
"SSC21101",22,"M",0
"SSC21101",22,"F",0
"SSC21101",23,"M",0
"SSC21101",23,"F",0
"SSC21101",24,"M",0
"SSC21101",24,"F",0
"SSC21101",25,"M",0
"SSC21101",25,"F",0
"SSC21101",26,"M",0
"SSC21101",26,"F",0
"SSC21101",27,"M",0
"SSC21101",27,"F",0
"SSC21101",28,"M",0
"SSC21101",28,"F",0
"SSC21101",29,"M",0
"SSC21101",29,"F",0
"SSC21101",30,"M",0
"SSC21101",30,"F",0
"SSC21101",31,"M",0
"SSC21101",31,"F",0
"SSC21101",32,"M",0
"SSC21101",32,"F",0
"SSC21101",33,"M",0
"SSC21101",33,"F",0
"SSC21101",34,"M",0
"SSC21101",34,"F",0
"SSC21101",35,"M",0
"SSC21101",35,"F",3
"SSC21101",36,"M",0
"SSC21101",36,"F",0
"SSC21101",37,"M",0
"SSC21101",37,"F",0
"SSC21101",38,"M",0
"SSC21101",38,"F",0
"SSC21101",39,"M",0
"SSC21101",39,"F",0
"SSC21101",40,"M",0
"SSC21101",40,"F",0
"SSC21101",41,"M",3
"SSC21101",41,"F",3
"SSC21101",42,"M",0
"SSC21101",42,"F",4
"SSC21101",43,"M",3
"SSC21101",43,"F",0
"SSC21101",44,"M",0
"SSC21101",44,"F",3
"SSC21101",45,"M",0
"SSC21101",45,"F",0
"SSC21101",46,"M",0
"SSC21101",46,"F",0
"SSC21101",47,"M",0
"SSC21101",47,"F",3
"SSC21101",48,"M",0
"SSC21101",48,"F",0
"SSC21101",49,"M",0
"SSC21101",49,"F",0
"SSC21101",50,"M",0
"SSC21101",50,"F",0
"SSC21101",51,"M",0
"SSC21101",51,"F",0
"SSC21101",52,"M",0
"SSC21101",52,"F",0
"SSC21101",53,"M",3
"SSC21101",53,"F",0
"SSC21101",54,"M",0
"SSC21101",54,"F",3
"SSC21101",55,"M",3
"SSC21101",55,"F",0
"SSC22912",0,"M",0
"SSC22912",0,"F",3
"SSC22912",1,"M",0
"SSC22912",1,"F",3
"SSC22912",2,"M",0
"SSC22912",2,"F",0
"SSC22912",3,"M",3
"SSC22912",3,"F",0
"SSC22912",4,"M",0
"SSC22912",4,"F",0
"SSC22912",5,"M",0
"SSC22912",5,"F",4
"SSC22912",6,"M",3
"SSC22912",6,"F",4
"SSC22912",7,"M",3
"SSC22912",7,"F",0
"SSC22912",8,"M",3
"SSC22912",8,"F",0
"SSC22912",9,"M",4
"SSC22912",9,"F",4
"SSC22912",10,"M",3
"SSC22912",10,"F",3
"SSC22912",11,"M",4
"SSC22912",11,"F",0
"SSC22912",12,"M",3
"SSC22912",12,"F",3
"SSC22912",13,"M",0
"SSC22912",13,"F",0
"SSC22912",14,"M",7
"SSC22912",14,"F",3
"SSC22912",15,"M",0
"SSC22912",15,"F",0
"SSC22912",16,"M",0
"SSC22912",16,"F",0
"SSC22912",17,"M",5
"SSC22912",17,"F",0
"SSC22912",18,"M",9
"SSC22912",18,"F",3
"SSC22912",19,"M",0
"SSC22912",19,"F",0
"SSC22912",20,"M",0
"SSC22912",20,"F",4
"SSC22912",21,"M",0
"SSC22912",21,"F",3
"SSC22912",22,"M",0
"SSC22912",22,"F",0
"SSC22912",23,"M",0
"SSC22912",23,"F",0
"SSC22912",24,"M",0
"SSC22912",24,"F",0
"SSC22912",25,"M",0
"SSC22912",25,"F",0
"SSC22912",26,"M",0
"SSC22912",26,"F",0
"SSC22912",27,"M",0
"SSC22912",27,"F",0
"SSC22912",28,"M",0
"SSC22912",28,"F",0
"SSC22912",29,"M",0
"SSC22912",29,"F",4
"SSC22912",30,"M",0
"SSC22912",30,"F",0
"SSC22912",31,"M",0
"SSC22912",31,"F",3
"SSC22912",32,"M",3
"SSC22912",32,"F",3
"SSC22912",33,"M",3
"SSC22912",33,"F",3
"SSC22912",34,"M",3
"SSC22912",34,"F",0
"SSC22912",35,"M",0
"SSC22912",35,"F",0
"SSC22912",36,"M",0
"SSC22912",36,"F",3
"SSC22912",37,"M",8
"SSC22912",37,"F",0
"SSC22912",38,"M",3
"SSC22912",38,"F",3
"SSC22912",39,"M",0
"SSC22912",39,"F",0
"SSC22912",40,"M",0
"SSC22912",40,"F",4
"SSC22912",41,"M",0
"SSC22912",41,"F",0
"SSC22912",42,"M",0
"SSC22912",42,"F",0
"SSC22912",43,"M",3
"SSC22912",43,"F",0
"SSC22912",44,"M",7
"SSC22912",44,"F",3
"SSC22912",45,"M",0
"SSC22912",45,"F",3
"SSC22912",46,"M",3
"SSC22912",46,"F",0
"SSC22912",47,"M",0
"SSC22912",47,"F",3
"SSC22912",48,"M",6
"SSC22912",48,"F",5
"SSC22912",49,"M",0
"SSC22912",49,"F",3
"SSC22912",50,"M",0
"SSC22912",50,"F",3
"SSC22912",51,"M",3
"SSC22912",51,"F",0
"SSC22912",52,"M",5
"SSC22912",52,"F",0
"SSC22912",53,"M",3
"SSC22912",53,"F",3
"SSC22912",54,"M",0
"SSC22912",54,"F",3
"SSC22912",55,"M",3
"SSC22912",55,"F",5
"SSC20615",0,"M",0
"SSC20615",0,"F",0
"SSC20615",1,"M",0
"SSC20615",1,"F",0
"SSC20615",2,"M",0
"SSC20615",2,"F",0
"SSC20615",3,"M",0
"SSC20615",3,"F",0
"SSC20615",4,"M",0
"SSC20615",4,"F",3
"SSC20615",5,"M",0
"SSC20615",5,"F",3
"SSC20615",6,"M",0
"SSC20615",6,"F",0
"SSC20615",7,"M",0
"SSC20615",7,"F",0
"SSC20615",8,"M",0
"SSC20615",8,"F",3
"SSC20615",9,"M",0
"SSC20615",9,"F",0
"SSC20615",10,"M",0
"SSC20615",10,"F",0
"SSC20615",11,"M",0
"SSC20615",11,"F",0
"SSC20615",12,"M",3
"SSC20615",12,"F",0
"SSC20615",13,"M",0
"SSC20615",13,"F",0
"SSC20615",14,"M",0
"SSC20615",14,"F",0
"SSC20615",15,"M",0
"SSC20615",15,"F",0
"SSC20615",16,"M",0
"SSC20615",16,"F",3
"SSC20615",17,"M",0
"SSC20615",17,"F",3
"SSC20615",18,"M",0
"SSC20615",18,"F",0
"SSC20615",19,"M",0
"SSC20615",19,"F",0
"SSC20615",20,"M",0
"SSC20615",20,"F",0
"SSC20615",21,"M",0
"SSC20615",21,"F",0
"SSC20615",22,"M",0
"SSC20615",22,"F",0
"SSC20615",23,"M",0
"SSC20615",23,"F",0
"SSC20615",24,"M",0
"SSC20615",24,"F",0
"SSC20615",25,"M",0
"SSC20615",25,"F",0
"SSC20615",26,"M",0
"SSC20615",26,"F",0
"SSC20615",27,"M",0
"SSC20615",27,"F",0
"SSC20615",28,"M",5
"SSC20615",28,"F",0
"SSC20615",29,"M",0
"SSC20615",29,"F",0
"SSC20615",30,"M",0
"SSC20615",30,"F",3
"SSC20615",31,"M",0
"SSC20615",31,"F",0
"SSC20615",32,"M",0
"SSC20615",32,"F",0
"SSC20615",33,"M",0
"SSC20615",33,"F",0
"SSC20615",34,"M",4
"SSC20615",34,"F",0
"SSC20615",35,"M",0
"SSC20615",35,"F",0
"SSC20615",36,"M",0
"SSC20615",36,"F",0
"SSC20615",37,"M",0
"SSC20615",37,"F",0
"SSC20615",38,"M",0
"SSC20615",38,"F",0
"SSC20615",39,"M",0
"SSC20615",39,"F",3
"SSC20615",40,"M",0
"SSC20615",40,"F",0
"SSC20615",41,"M",0
"SSC20615",41,"F",0
"SSC20615",42,"M",0
"SSC20615",42,"F",0
"SSC20615",43,"M",0
"SSC20615",43,"F",0
"SSC20615",44,"M",3
"SSC20615",44,"F",0
"SSC20615",45,"M",0
"SSC20615",45,"F",3
"SSC20615",46,"M",0
"SSC20615",46,"F",0
"SSC20615",47,"M",0
"SSC20615",47,"F",3
"SSC20615",48,"M",0
"SSC20615",48,"F",0
"SSC20615",49,"M",0
"SSC20615",49,"F",0
"SSC20615",50,"M",0
"SSC20615",50,"F",0
"SSC20615",51,"M",0
"SSC20615",51,"F",0
"SSC20615",52,"M",3
"SSC20615",52,"F",0
"SSC20615",53,"M",0
"SSC20615",53,"F",0
"SSC20615",54,"M",0
"SSC20615",54,"F",0
"SSC20615",55,"M",0
"SSC20615",55,"F",3
"SSC20739",0,"M",0
"SSC20739",0,"F",0
"SSC20739",1,"M",9
"SSC20739",1,"F",3
"SSC20739",2,"M",3
"SSC20739",2,"F",0
"SSC20739",3,"M",3
"SSC20739",3,"F",3
"SSC20739",4,"M",5
"SSC20739",4,"F",3
"SSC20739",5,"M",5
"SSC20739",5,"F",0
"SSC20739",6,"M",3
"SSC20739",6,"F",0
"SSC20739",7,"M",0
"SSC20739",7,"F",4
"SSC20739",8,"M",9
"SSC20739",8,"F",3
"SSC20739",9,"M",3
"SSC20739",9,"F",0
"SSC20739",10,"M",0
"SSC20739",10,"F",3
"SSC20739",11,"M",6
"SSC20739",11,"F",3
"SSC20739",12,"M",4
"SSC20739",12,"F",0
"SSC20739",13,"M",0
"SSC20739",13,"F",0
"SSC20739",14,"M",4
"SSC20739",14,"F",9
"SSC20739",15,"M",0
"SSC20739",15,"F",0
"SSC20739",16,"M",0
"SSC20739",16,"F",3
"SSC20739",17,"M",5
"SSC20739",17,"F",3
"SSC20739",18,"M",3
"SSC20739",18,"F",3
"SSC20739",19,"M",0
"SSC20739",19,"F",0
"SSC20739",20,"M",0
"SSC20739",20,"F",0
"SSC20739",21,"M",0
"SSC20739",21,"F",0
"SSC20739",22,"M",0
"SSC20739",22,"F",0
"SSC20739",23,"M",4
"SSC20739",23,"F",0
"SSC20739",24,"M",0
"SSC20739",24,"F",0
"SSC20739",25,"M",0
"SSC20739",25,"F",0
"SSC20739",26,"M",3
"SSC20739",26,"F",0
"SSC20739",27,"M",3
"SSC20739",27,"F",0
"SSC20739",28,"M",0
"SSC20739",28,"F",5
"SSC20739",29,"M",0
"SSC20739",29,"F",0
"SSC20739",30,"M",4
"SSC20739",30,"F",3
"SSC20739",31,"M",4
"SSC20739",31,"F",4
"SSC20739",32,"M",0
"SSC20739",32,"F",0
"SSC20739",33,"M",0
"SSC20739",33,"F",0
"SSC20739",34,"M",0
"SSC20739",34,"F",0
"SSC20739",35,"M",4
"SSC20739",35,"F",0
"SSC20739",36,"M",3
"SSC20739",36,"F",5
"SSC20739",37,"M",0
"SSC20739",37,"F",0
"SSC20739",38,"M",0
"SSC20739",38,"F",0
"SSC20739",39,"M",3
"SSC20739",39,"F",3
"SSC20739",40,"M",0
"SSC20739",40,"F",3
"SSC20739",41,"M",0
"SSC20739",41,"F",0
"SSC20739",42,"M",3
"SSC20739",42,"F",3
"SSC20739",43,"M",0
"SSC20739",43,"F",4
"SSC20739",44,"M",0
"SSC20739",44,"F",3
"SSC20739",45,"M",0
"SSC20739",45,"F",3
"SSC20739",46,"M",3
"SSC20739",46,"F",0
"SSC20739",47,"M",3
"SSC20739",47,"F",3
"SSC20739",48,"M",0
"SSC20739",48,"F",3
"SSC20739",49,"M",0
"SSC20739",49,"F",0
"SSC20739",50,"M",3
"SSC20739",50,"F",4
"SSC20739",51,"M",0
"SSC20739",51,"F",3
"SSC20739",52,"M",3
"SSC20739",52,"F",3
"SSC20739",53,"M",0
"SSC20739",53,"F",3
"SSC20739",54,"M",5
"SSC20739",54,"F",3
"SSC20739",55,"M",0
"SSC20739",55,"F",3
"SSC21281",0,"M",0
"SSC21281",0,"F",0
"SSC21281",1,"M",0
"SSC21281",1,"F",0
"SSC21281",2,"M",0
"SSC21281",2,"F",0
"SSC21281",3,"M",0
"SSC21281",3,"F",0
"SSC21281",4,"M",0
"SSC21281",4,"F",0
"SSC21281",5,"M",0
"SSC21281",5,"F",3
"SSC21281",6,"M",0
"SSC21281",6,"F",4
"SSC21281",7,"M",0
"SSC21281",7,"F",3
"SSC21281",8,"M",0
"SSC21281",8,"F",0
"SSC21281",9,"M",0
"SSC21281",9,"F",0
"SSC21281",10,"M",0
"SSC21281",10,"F",0
"SSC21281",11,"M",0
"SSC21281",11,"F",0
"SSC21281",12,"M",0
"SSC21281",12,"F",0
"SSC21281",13,"M",0
"SSC21281",13,"F",0
"SSC21281",14,"M",3
"SSC21281",14,"F",0
"SSC21281",15,"M",0
"SSC21281",15,"F",0
"SSC21281",16,"M",0
"SSC21281",16,"F",0
"SSC21281",17,"M",3
"SSC21281",17,"F",0
"SSC21281",18,"M",0
"SSC21281",18,"F",0
"SSC21281",19,"M",0
"SSC21281",19,"F",0
"SSC21281",20,"M",0
"SSC21281",20,"F",0
"SSC21281",21,"M",0
"SSC21281",21,"F",0
"SSC21281",22,"M",0
"SSC21281",22,"F",0
"SSC21281",23,"M",0
"SSC21281",23,"F",0
"SSC21281",24,"M",0
"SSC21281",24,"F",0
"SSC21281",25,"M",0
"SSC21281",25,"F",0
"SSC21281",26,"M",0
"SSC21281",26,"F",3
"SSC21281",27,"M",3
"SSC21281",27,"F",0
"SSC21281",28,"M",0
"SSC21281",28,"F",0
"SSC21281",29,"M",0
"SSC21281",29,"F",0
"SSC21281",30,"M",0
"SSC21281",30,"F",0
"SSC21281",31,"M",0
"SSC21281",31,"F",0
"SSC21281",32,"M",0
"SSC21281",32,"F",0
"SSC21281",33,"M",0
"SSC21281",33,"F",0
"SSC21281",34,"M",0
"SSC21281",34,"F",0
"SSC21281",35,"M",0
"SSC21281",35,"F",0
"SSC21281",36,"M",0
"SSC21281",36,"F",0
"SSC21281",37,"M",0
"SSC21281",37,"F",0
"SSC21281",38,"M",0
"SSC21281",38,"F",3
"SSC21281",39,"M",0
"SSC21281",39,"F",0
"SSC21281",40,"M",0
"SSC21281",40,"F",0
"SSC21281",41,"M",0
"SSC21281",41,"F",0
"SSC21281",42,"M",0
"SSC21281",42,"F",0
"SSC21281",43,"M",0
"SSC21281",43,"F",0
"SSC21281",44,"M",3
"SSC21281",44,"F",0
"SSC21281",45,"M",0
"SSC21281",45,"F",0
"SSC21281",46,"M",0
"SSC21281",46,"F",3
"SSC21281",47,"M",0
"SSC21281",47,"F",0
"SSC21281",48,"M",3
"SSC21281",48,"F",4
"SSC21281",49,"M",0
"SSC21281",49,"F",0
"SSC21281",50,"M",0
"SSC21281",50,"F",0
"SSC21281",51,"M",0
"SSC21281",51,"F",0
"SSC21281",52,"M",0
"SSC21281",52,"F",0
"SSC21281",53,"M",0
"SSC21281",53,"F",0
"SSC21281",54,"M",0
"SSC21281",54,"F",0
"SSC21281",55,"M",0
"SSC21281",55,"F",3
"SSC22371",0,"M",0
"SSC22371",0,"F",3
"SSC22371",1,"M",0
"SSC22371",1,"F",3
"SSC22371",2,"M",4
"SSC22371",2,"F",3
"SSC22371",3,"M",0
"SSC22371",3,"F",0
"SSC22371",4,"M",0
"SSC22371",4,"F",4
"SSC22371",5,"M",3
"SSC22371",5,"F",0
"SSC22371",6,"M",0
"SSC22371",6,"F",0
"SSC22371",7,"M",3
"SSC22371",7,"F",3
"SSC22371",8,"M",0
"SSC22371",8,"F",0
"SSC22371",9,"M",0
"SSC22371",9,"F",0
"SSC22371",10,"M",0
"SSC22371",10,"F",0
"SSC22371",11,"M",3
"SSC22371",11,"F",0
"SSC22371",12,"M",0
"SSC22371",12,"F",0
